Detected robot platform from environment: LIBERO
Using LIBERO constants:
  NUM_ACTIONS_CHUNK = 8
Expected `transformers==4.40.1` and `tokenizers==0.19.1` but got `transformers==4.47.0` and `tokenizers==0.21.4`; there might be inference-time regressions due to dependency changes. If in doubt, pleaseuse the above versions.
Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s]Loading checkpoint shards:  25%|██▌       | 1/4 [00:04<00:14,  4.69s/it]Loading checkpoint shards:  50%|█████     | 2/4 [00:07<00:07,  3.64s/it]Loading checkpoint shards:  75%|███████▌  | 3/4 [00:17<00:06,  6.39s/it]Loading checkpoint shards: 100%|██████████| 4/4 [00:17<00:00,  4.04s/it]Loading checkpoint shards: 100%|██████████| 4/4 [00:17<00:00,  4.42s/it]
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]Loading checkpoint shards:  50%|█████     | 1/2 [00:14<00:14, 14.88s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:26<00:00, 13.17s/it]Loading checkpoint shards: 100%|██████████| 2/2 [00:26<00:00, 13.42s/it]
[iql-style] lambda=0.200 step=51 loss=7.7193 actor_loss=7.1650 value_loss=0.1433 q_loss=0.4110 cql_loss=0.6919 reward=0.0093 r1=0.0000 r2=0.0463 value=6.0201 target_return=5.9420 adv_weight=0.1309 actor_weight=1.0000
[iql-style] lambda=0.200 step=52 loss=7.9926 actor_loss=7.4208 value_loss=0.1472 q_loss=0.4247 cql_loss=0.6911 reward=0.0093 r1=0.0000 r2=0.0465 value=6.0328 target_return=5.9595 adv_weight=0.1396 actor_weight=0.8125
[iql-style] lambda=0.200 step=53 loss=7.6433 actor_loss=7.3152 value_loss=0.0781 q_loss=0.2500 cql_loss=0.6933 reward=0.0098 r1=0.0000 r2=0.0489 value=6.0690 target_return=5.9104 adv_weight=0.2296 actor_weight=0.8750
[iql-style] lambda=0.200 step=54 loss=6.9284 actor_loss=6.6619 value_loss=0.0554 q_loss=0.2112 cql_loss=0.6927 reward=0.0097 r1=0.0000 r2=0.0487 value=5.9242 target_return=5.8621 adv_weight=0.2903 actor_weight=0.8125
[iql-style] lambda=0.200 step=55 loss=6.4428 actor_loss=6.3316 value_loss=0.0087 q_loss=0.1025 cql_loss=0.6914 reward=0.0097 r1=0.0000 r2=0.0484 value=5.9173 target_return=5.8205 adv_weight=0.6241 actor_weight=0.7500
[iql-style] lambda=0.200 step=56 loss=6.6090 actor_loss=6.5058 value_loss=0.0074 q_loss=0.0958 cql_loss=0.6926 reward=0.0102 r1=0.0000 r2=0.0508 value=5.9796 target_return=5.9679 adv_weight=0.6600 actor_weight=0.8750
[iql-style] lambda=0.200 step=57 loss=6.4234 actor_loss=6.2470 value_loss=0.0203 q_loss=0.1562 cql_loss=0.6920 reward=0.0094 r1=0.0000 r2=0.0470 value=5.9848 target_return=5.9174 adv_weight=1.6352 actor_weight=0.8750
[iql-style] lambda=0.200 step=58 loss=6.6178 actor_loss=6.4360 value_loss=0.0156 q_loss=0.1661 cql_loss=0.6920 reward=0.0098 r1=0.0000 r2=0.0488 value=6.0286 target_return=5.9231 adv_weight=1.5352 actor_weight=0.8125
[iql-style] lambda=0.200 step=59 loss=6.6433 actor_loss=6.3188 value_loss=0.0768 q_loss=0.2477 cql_loss=0.6944 reward=0.0098 r1=0.0000 r2=0.0489 value=5.9310 target_return=5.8805 adv_weight=2.6986 actor_weight=0.9375
[iql-style] lambda=0.200 step=60 loss=7.1069 actor_loss=6.7244 value_loss=0.0799 q_loss=0.3026 cql_loss=0.6930 reward=0.0091 r1=0.0000 r2=0.0456 value=5.9956 target_return=5.9225 adv_weight=2.7551 actor_weight=0.8125
[iql-style] lambda=0.200 step=61 loss=6.3496 actor_loss=6.0251 value_loss=0.0638 q_loss=0.2607 cql_loss=0.6935 reward=0.0083 r1=0.0000 r2=0.0417 value=6.1710 target_return=6.1110 adv_weight=2.4704 actor_weight=0.8750
[iql-style] lambda=0.200 step=62 loss=8.2287 actor_loss=5.6082 value_loss=0.0546 q_loss=2.5659 cql_loss=0.6927 reward=0.0094 r1=0.0000 r2=0.0470 value=6.2413 target_return=5.7711 adv_weight=2.3067 actor_weight=0.8125
[iql-style] lambda=0.200 step=63 loss=8.0044 actor_loss=5.3216 value_loss=0.0009 q_loss=2.6818 cql_loss=0.6977 reward=0.0092 r1=0.0000 r2=0.0462 value=6.3516 target_return=5.7955 adv_weight=0.9611 actor_weight=0.7500
[iql-style] lambda=0.200 step=64 loss=5.6713 actor_loss=5.5501 value_loss=0.0009 q_loss=0.1204 cql_loss=0.6956 reward=0.0090 r1=0.0000 r2=0.0452 value=6.3502 target_return=6.2569 adv_weight=0.9481 actor_weight=0.9375
[iql-style] lambda=0.200 step=65 loss=5.9204 actor_loss=5.7998 value_loss=0.0227 q_loss=0.0979 cql_loss=0.6939 reward=0.0090 r1=0.0000 r2=0.0451 value=6.4186 target_return=6.2823 adv_weight=0.4611 actor_weight=0.7500
[iql-style] lambda=0.200 step=66 loss=8.5795 actor_loss=6.5166 value_loss=0.0266 q_loss=2.0363 cql_loss=0.6926 reward=0.0714 r1=0.0625 r2=0.0447 value=6.5215 target_return=6.1301 adv_weight=0.4269 actor_weight=0.8750
[iql-style] lambda=0.200 step=67 loss=5.8423 actor_loss=5.5685 value_loss=0.0659 q_loss=0.2078 cql_loss=0.6930 reward=0.0090 r1=0.0000 r2=0.0449 value=6.4769 target_return=6.3965 adv_weight=0.2495 actor_weight=1.0000
[iql-style] lambda=0.200 step=68 loss=5.6793 actor_loss=5.3623 value_loss=0.0699 q_loss=0.2472 cql_loss=0.6930 reward=0.0098 r1=0.0000 r2=0.0490 value=6.4273 target_return=6.3882 adv_weight=0.2458 actor_weight=0.8125
[iql-style] lambda=0.200 step=69 loss=5.7960 actor_loss=5.4531 value_loss=0.0780 q_loss=0.2649 cql_loss=0.6936 reward=0.0091 r1=0.0000 r2=0.0455 value=6.4849 target_return=6.4402 adv_weight=0.2244 actor_weight=1.0000
[iql-style] lambda=0.200 step=70 loss=6.2517 actor_loss=5.9816 value_loss=0.0618 q_loss=0.2083 cql_loss=0.6886 reward=0.0096 r1=0.0000 r2=0.0481 value=6.0358 target_return=5.9626 adv_weight=0.3267 actor_weight=0.6875
[iql-style] lambda=0.200 step=71 loss=5.8252 actor_loss=5.6091 value_loss=0.0497 q_loss=0.1664 cql_loss=0.6922 reward=0.0085 r1=0.0000 r2=0.0427 value=6.1838 target_return=6.1188 adv_weight=0.3090 actor_weight=0.7500
[iql-style] lambda=0.200 step=72 loss=5.4766 actor_loss=5.2275 value_loss=0.0483 q_loss=0.2008 cql_loss=0.6920 reward=0.0097 r1=0.0000 r2=0.0487 value=6.0424 target_return=5.9107 adv_weight=0.3397 actor_weight=0.6250
[iql-style] lambda=0.200 step=73 loss=5.7071 actor_loss=5.5801 value_loss=0.0223 q_loss=0.1048 cql_loss=0.6934 reward=0.0087 r1=0.0000 r2=0.0435 value=6.2844 target_return=6.2022 adv_weight=0.4453 actor_weight=0.9375
[iql-style] lambda=0.200 step=74 loss=5.4929 actor_loss=5.3533 value_loss=0.0179 q_loss=0.1218 cql_loss=0.6935 reward=0.0091 r1=0.0000 r2=0.0455 value=6.0811 target_return=6.0129 adv_weight=0.5070 actor_weight=0.7500
[iql-style] lambda=0.200 step=75 loss=5.2073 actor_loss=5.0699 value_loss=0.0016 q_loss=0.1358 cql_loss=0.6929 reward=0.0092 r1=0.0000 r2=0.0462 value=5.9228 target_return=5.8264 adv_weight=1.0858 actor_weight=0.7500
[iql-style] lambda=0.200 step=76 loss=7.2572 actor_loss=5.4589 value_loss=0.0013 q_loss=1.7970 cql_loss=0.6934 reward=0.0714 r1=0.0625 r2=0.0444 value=6.0850 target_return=5.7025 adv_weight=0.9913 actor_weight=0.9375
[iql-style] lambda=0.200 step=77 loss=5.7927 actor_loss=5.5697 value_loss=0.0422 q_loss=0.1808 cql_loss=0.6936 reward=0.0089 r1=0.0000 r2=0.0443 value=5.8480 target_return=5.8005 adv_weight=2.0853 actor_weight=0.8125
[iql-style] lambda=0.200 step=78 loss=5.9673 actor_loss=5.7432 value_loss=0.0442 q_loss=0.1799 cql_loss=0.6939 reward=0.0088 r1=0.0000 r2=0.0440 value=5.8186 target_return=5.7776 adv_weight=2.1201 actor_weight=0.9375
[iql-style] lambda=0.200 step=79 loss=4.8403 actor_loss=4.6859 value_loss=0.0199 q_loss=0.1345 cql_loss=0.6912 reward=0.0081 r1=0.0000 r2=0.0405 value=5.6731 target_return=5.6748 adv_weight=1.6472 actor_weight=0.8750
[iql-style] lambda=0.200 step=80 loss=5.6930 actor_loss=5.5050 value_loss=0.0215 q_loss=0.1664 cql_loss=0.6921 reward=0.0099 r1=0.0000 r2=0.0495 value=5.4993 target_return=5.4618 adv_weight=1.6782 actor_weight=0.6250
[iql-style] lambda=0.200 step=81 loss=5.4147 actor_loss=5.2814 value_loss=0.0009 q_loss=0.1324 cql_loss=0.6933 reward=0.0093 r1=0.0000 r2=0.0465 value=5.7975 target_return=5.6944 adv_weight=0.8746 actor_weight=0.8750
[iql-style] lambda=0.200 step=82 loss=5.0792 actor_loss=4.9473 value_loss=0.0009 q_loss=0.1311 cql_loss=0.6916 reward=0.0093 r1=0.0000 r2=0.0465 value=5.6243 target_return=5.5917 adv_weight=0.9397 actor_weight=0.8750
[iql-style] lambda=0.200 step=83 loss=6.6321 actor_loss=4.7315 value_loss=0.0073 q_loss=1.8933 cql_loss=0.6913 reward=0.0092 r1=0.0000 r2=0.0461 value=5.4518 target_return=5.1069 adv_weight=0.6398 actor_weight=0.7500
[iql-style] lambda=0.200 step=84 loss=4.9533 actor_loss=4.8537 value_loss=0.0069 q_loss=0.0927 cql_loss=0.6927 reward=0.0094 r1=0.0000 r2=0.0470 value=5.6245 target_return=5.5612 adv_weight=0.6493 actor_weight=0.8125
[iql-style] lambda=0.200 step=85 loss=5.2770 actor_loss=5.1791 value_loss=0.0116 q_loss=0.0863 cql_loss=0.6927 reward=0.0097 r1=0.0000 r2=0.0485 value=5.5681 target_return=5.5185 adv_weight=0.5600 actor_weight=0.9375
